,Customer ID,Customer Name,Segment,City,Delivery,Payment,Application Experience,Website Experience,Customer_Care Service,Return/Exchange
50400,ER-0040092,Estrada Kiefer,Consumer,Ennis,2,3,2,3,2,1
50401,EE-0040093,Norton Magee,Corporate,Monaghan,1,1,1,3,3,2
50402,OM-0040094,Mcconnell Tom,Consumer,Trim,2,2,1,1,1,3
50403,EY-0040095,Baldwin Hawley,Consumer,Tullamore,2,2,1,2,3,3
50404,EN-0040096,Hodge Moren,Consumer,Tralee,3,2,3,3,2,1
50405,AN-0040097,Johnson Abelman,Corporate,Ennis,2,2,2,3,3,2
50406,RD-0040098,Beard Radford,Consumer,Swords,1,1,3,1,2,3
50407,ER-0040099,Diaz Bühler,Home Office,Kilkenny,2,2,2,3,3,3
50408,SS-0040100,Austin Demoss,Home Office,Trim,1,2,3,1,3,1
50409,IN-0040101,Vance Raglin,Consumer,Carlow,1,2,2,2,3,3
50410,NG-0040102,Caldwell Galang,Corporate,Naas,3,2,3,1,3,3
50411,ND-0040103,Ramirez Boland,Corporate,WexfordLongford,2,3,3,3,3,2
50412,LE-0040104,Roy Lonsdale,Corporate,WexfordLongford,3,3,1,2,2,3
50413,ER-0040105,Campos Reiter,Corporate,Clonmel,2,2,1,2,1,3
50414,CK-0040106,Paul Kendrick,Home Office,Tullamore,1,3,2,1,3,2
50415,RE-0040107,Vazquez Moore,Consumer,Trim,3,1,2,3,1,1
50416,AN-0040108,Sanchez Bergman,Corporate,Kilkenny,3,2,3,2,2,1
50417,RE-0040109,Singleton Mcclure,Consumer,Carlow,1,1,1,1,2,2
50418,ON-0040110,Kline Williamson,Home Office,Dublin,3,1,3,2,1,3
50419,IE-0040111,Schultz Guthrie,Consumer,Carlow,2,1,1,3,2,2
50420,RF-0040112,Mejia Waldorf,Corporate,Carlow,3,2,2,1,3,3
50421,ER-0040113,Callahan Ritter,Consumer,Lifford,1,3,2,1,1,2
50422,EN-0040114,Thornton Holden,Corporate,Monaghan,3,2,2,3,1,1
50423,TH-0040115,Carrillo Smith,Home Office,Tullamore,1,2,2,3,3,3
50424,EN-0040116,Kelly Braden,Corporate,Mullingar,1,3,3,2,3,1
50425,NS-0040117,Palmer Collins,Consumer,Trim,1,2,3,2,3,2
50426,EN-0040118,Rodriguez Arntzen,Consumer,Mullingar,3,3,2,2,2,2
50427,CK-0040119,Lawson Dilbeck,Consumer,Limerick,3,2,3,1,2,1
50428,BE-0040120,French Liebe,Corporate,Wicklow,1,2,1,2,3,3
50429,CH-0040121,Lambert Glotzbach,Consumer,Naas,3,3,1,1,2,2
50430,ON-0040122,Matthews Creighton,Corporate,Ros Comain,1,1,3,3,1,1
50431,ON-0040123,Avery Wilson,Consumer,Trim,1,1,2,1,2,1
50432,EN-0040124,Wolfe Hansen,Consumer,Port Laoise,2,1,3,3,2,3
50433,EY-0040125,Robertson Coakley,Consumer,Clonmel,2,2,3,3,1,3
50434,AN-0040126,Fowler Flanagan,Corporate,Tralee,3,3,3,2,1,3
50435,AS-0040127,Lamb Matthias,Consumer,Kilkenny,1,3,1,2,2,3
50436,ON-0040128,Fields Dodson,Consumer,Blackrock,1,1,2,1,3,3
50437,ER-0040129,Elliott Deggeller,Consumer,Mullingar,1,1,2,1,1,2
50438,EN-0040130,Hodge Moren,Consumer,Monaghan,2,1,1,3,1,2
50439,ER-0040131,Holland Foster,Corporate,Blackrock,1,3,2,3,1,3
50440,RY-0040132,Randall Murry,Corporate,Swords,2,1,3,1,3,1
50441,TO-0040133,Velez Takahito,Consumer,Tralee,1,1,3,3,3,2
50442,RT-0040134,Durham Stugart,Corporate,Ennis,1,1,2,2,3,1
50443,EY-0040135,Stone Cooley,Consumer,Port Laoise,2,2,1,2,3,3
50444,AS-0040136,Harrington Matthias,Corporate,Monaghan,2,1,1,2,1,1
50445,IN-0040137,Davis Akin,Consumer,Dunleary,1,3,1,1,3,2
50446,ER-0040138,Day Ferrer,Home Office,Port Laoise,3,1,1,3,3,2
50447,ST-0040139,Green Baptist,Corporate,Castlebar,3,2,3,1,3,2
50448,ON-0040140,Quinn Karlsson,Consumer,Tralee,3,3,3,2,1,3
50449,E--0040141,Pearson Fortune-,Corporate,Dublin,3,3,1,2,2,2
50450,DT-0040142,Glass Schmidt,Home Office,Naas,1,3,1,3,2,2
50451,TO-0040143,Estes Takahito,Consumer,Galway,3,1,2,2,1,3
50452,IS-0040144,Harrell Preis,Home Office,Mullingar,1,2,1,1,1,3
50453,IO-0040145,Conway Seio,Home Office,Wicklow,2,1,1,1,1,2
50454,NG-0040146,Townsend Hwang,Consumer,Swords,2,2,3,3,3,3
50455,NG-0040147,Townsend Hwang,Consumer,Tallaght,1,1,2,2,3,1
50456,CH-0040148,Moses Rittenbach,Consumer,Swords,2,2,2,1,1,1
50457,DE-0040149,Allison Meade,Corporate,Tullamore,1,2,1,2,1,3
50458,NS-0040150,Daniels Collins,Corporate,Cork,2,3,3,2,2,3
50459,ZO-0040151,Fox D'Ascenzo,Home Office,Swords,2,2,3,3,2,1
50460,LA-0040152,Young Avila,Corporate,Carlow,2,1,2,1,2,3
50461,PS-0040153,Olsen Phelps,Corporate,Lifford,3,2,2,1,1,3
50462,WN-0040154,Foster Brown,Corporate,WexfordLongford,1,1,2,1,2,3
50463,LY-0040155,Phillips Beeghly,Consumer,Blackrock,2,3,3,3,3,3
50464,CK-0040156,Abbott Mackendrick,Corporate,Waterford,1,2,3,3,3,3
50465,IN-0040157,Barker Haberlin,Corporate,Kilkenny,3,1,2,2,3,3
50466,IR-0040158,Sims Demir,Consumer,Swords,1,1,2,2,2,3
50467,OK-0040159,Lee Ashbrook,Corporate,WexfordLongford,1,1,3,3,1,3
50468,SE-0040160,Manning House,Consumer,Lifford,1,1,1,2,3,3
50469,RE-0040161,Jefferson Macintyre,Consumer,Port Laoise,2,1,1,3,2,3
50470,EN-0040162,Duncan Dahlen,Home Office,Naas,2,3,2,1,1,3
50471,TZ-0040163,Rodriquez Glantz,Corporate,Galway,1,1,1,1,2,1
50472,CY-0040164,Simon Lacy,Corporate,Monaghan,3,1,3,2,1,1
50473,AS-0040165,Poole Lucas,Corporate,Ennis,1,3,3,1,1,2
50474,SE-0040166,Blankenship Reese,Consumer,Kilkenny,2,1,3,3,1,3
50475,LE-0040167,Mcdowell Roelle,Consumer,Clonmel,2,2,3,3,1,2
50476,LE-0040168,Pittman Lonsdale,Home Office,Limerick,1,2,2,3,2,2
50477,CE-0040169,Hunter Chance,Consumer,Monaghan,1,2,2,1,1,2
50478,ER-0040170,Meyers Pelletier,Corporate,Monaghan,1,3,2,2,1,1
50479,TT-0040171,Hess Prescott,Home Office,Wicklow,2,3,1,1,3,1
50480,NS-0040172,Palmer Collins,Consumer,Cork,3,3,1,3,3,1
50481,ER-0040173,Montoya Ritter,Corporate,WexfordLongford,3,2,3,2,1,3
50482,ON-0040174,Santiago Grayson,Corporate,WexfordLongford,1,2,3,2,3,2
50483,LL-0040175,Rose Connell,Consumer,Cork,2,1,1,3,3,3
50484,AS-0040176,Wise Koutras,Corporate,Limerick,2,1,2,2,2,3
50485,ON-0040177,Matthews Creighton,Corporate,Drogheda,1,3,3,2,3,2
50486,RS-0040178,Mercado Stivers,Consumer,Swords,2,1,2,1,2,1
50487,EZ-0040179,Roberson Martinez,Consumer,Drogheda,1,3,3,2,3,2
50488,ER-0040180,Pitts Miller,Consumer,Clonmel,1,3,2,2,1,1
50489,ST-0040181,Green Baptist,Corporate,Dun Dealgan,3,3,3,3,2,1
50490,NN-0040182,Thomas Ann,Home Office,Blackrock,2,2,1,2,2,2
50491,RZ-0040183,Mcclure Schwarz,Home Office,Wicklow,3,3,1,3,1,2
50492,DT-0040184,Serrano Schmidt,Consumer,Sligo,2,2,3,1,3,1
50493,ON-0040185,Walton Jackson,Consumer,Cork,1,1,1,2,2,2
50494,ER-0040186,Terry Frazer,Corporate,Drogheda,1,2,2,2,2,2
50495,OD-0040187,Farmer Hood,Consumer,Castlebar,2,1,1,2,3,3
50496,NK-0040188,Randolph Sink,Home Office,Blackrock,1,1,3,2,2,3
50497,IR-0040189,Sims Demir,Consumer,Carrick on Shannon,3,1,2,1,2,1
50498,EL-0040190,Ellis Carmichael,Consumer,Monaghan,3,3,1,2,1,2
50499,AN-0040191,Bradford Noonan,Corporate,Sligo,3,2,2,2,1,3
50500,EY-0040192,Ruiz Darley,Corporate,Tullamore,3,1,3,3,2,3
50501,IN-0040193,Lloyd Martin,Consumer,Cork,2,3,3,2,1,1
50502,SS-0040194,Dotson Weiss,Consumer,Lifford,1,2,3,3,1,2
50503,DE-0040195,Allison Meade,Corporate,Waterford,3,2,2,3,2,1
50504,LL-0040196,Mcclain O'Donnell,Corporate,Naas,2,1,3,2,1,2
50505,IN-0040197,Carson Martin,Consumer,Naas,1,3,3,3,3,2
50506,CK-0040198,Lawson Dilbeck,Consumer,WexfordLongford,3,3,2,2,1,2
50507,EN-0040199,Warren Chen,Home Office,Sligo,2,1,1,1,2,1
50508,BS-0040200,Ortega Jacobs,Consumer,Port Laoise,1,3,3,2,2,1
50509,AU-0040201,Jimenez Gastineau,Consumer,Limerick,2,3,3,1,2,2
50510,NG-0040202,Potter Irving,Home Office,Ennis,2,3,1,3,2,3
50511,LY-0040203,Juarez Shonely,Consumer,Drogheda,3,1,2,3,1,3
50512,IS-0040204,Parrish Preis,Home Office,Cork,3,3,2,1,3,3
50513,LY-0040205,Hart Daly,Consumer,Carlow,1,1,2,1,1,1
50514,ZO-0040206,Fox D'Ascenzo,Home Office,Kilkenny,3,3,3,1,1,3
50515,IS-0040207,Haynes Goranitis,Consumer,Lifford,3,3,3,2,2,1
50516,BE-0040208,French Liebe,Corporate,WexfordLongford,1,3,2,1,1,3
50517,ER-0040209,Whitehead Pelletier,Corporate,Swords,2,2,1,3,1,1
50518,ON-0040210,Barron Thompson,Home Office,Carrick on Shannon,1,2,1,1,2,3
50519,GS-0040211,Barber Hastings,Consumer,Swords,3,1,2,3,2,3
50520,ME-0040212,Howard Blume,Corporate,Ennis,3,1,3,2,3,1
50521,AN-0040213,Barrett Gayman,Home Office,Monaghan,2,2,2,2,3,2
50522,NG-0040214,Martin Armstrong,Consumer,Sligo,1,2,3,3,3,3
50523,CK-0040215,Rivera Black,Consumer,Dun Dealgan,2,3,2,2,1,1
50524,EY-0040216,Robertson Coakley,Consumer,Tralee,1,2,3,1,3,1
50525,HS-0040217,Orr Sachs,Corporate,Dublin,1,1,2,1,1,1
50526,AB-0040218,Cardenas Yedwab,Home Office,Wicklow,2,3,2,2,1,2
50527,LE-0040219,George Engle,Home Office,Swords,2,1,3,3,2,3
50528,RD-0040220,Hill Ballard,Corporate,Ros Comain,1,3,3,1,1,2
50529,NG-0040221,Huff Manning,Consumer,Cork,3,1,3,1,1,2
50530,LL-0040222,Giles Turnell,Consumer,Dunleary,1,3,1,3,2,3
50531,LD-0040223,White Armold,Consumer,Cork,1,3,1,3,3,1
50532,IS-0040224,Harrell Preis,Home Office,Nenagh,3,2,3,2,1,3
50533,TE-0040225,Roth Seite,Consumer,Sligo,3,2,1,3,3,3
50534,NG-0040226,Wiley Pölking,Consumer,Tullamore,3,1,1,2,2,1
50535,RS-0040227,Hobbs Saunders,Consumer,Waterford,3,2,1,3,1,3
50536,RG-0040228,Sloan Shillingsburg,Corporate,Clonmel,2,2,2,1,1,1
50537,LL-0040229,Cohen Howell,Consumer,Mullingar,2,1,3,3,1,3
50538,IN-0040230,Patterson Brittain,Home Office,Lifford,3,2,1,3,2,1
50539,NN-0040231,Moss Hoffmann,Consumer,Tullamore,1,2,3,3,3,2
50540,RS-0040232,Maddox Watters,Consumer,Carlow,3,1,2,1,1,1
50541,NG-0040233,Hickman Schnelling,Consumer,Carrick on Shannon,2,3,2,1,2,2
50542,ER-0040234,Malone Jumper,Consumer,An Cabhan,3,1,2,1,3,2
50543,LL-0040235,Richardson Blackwell,Consumer,Ros Comain,2,2,1,1,1,2
50544,KE-0040236,Hensley O'Rourke,Consumer,Drogheda,1,3,3,3,1,1
50545,EZ-0040237,Stevenson Hernandez,Home Office,Swords,1,3,2,1,3,2
50546,EE-0040238,Klein Lee,Consumer,Carrick on Shannon,1,1,1,2,3,2
50547,ER-0040239,Church Wener,Corporate,Swords,1,3,2,2,3,3
50548,LY-0040240,Floyd Kelly,Consumer,An Cabhan,3,1,1,3,1,1
50549,RO-0040241,Shannon Soltero,Consumer,Wicklow,1,1,3,2,2,1
50550,ER-0040242,Campos Reiter,Corporate,Drogheda,1,2,1,2,3,3
50551,IN-0040243,Terrell Zeldin,Consumer,Monaghan,2,2,1,2,3,1
50552,NK-0040244,Randolph Sink,Home Office,Trim,2,2,1,3,3,3
50553,RI-0040245,Sawyer Molinari,Consumer,Ros Comain,3,3,1,1,2,3
50554,LL-0040246,Mcclain O'Donnell,Corporate,Lifford,3,2,3,3,3,1
50555,NS-0040247,Perkins Cousins,Consumer,Dublin,3,1,1,2,1,3
50556,CH-0040248,Banks Ducich,Corporate,Drogheda,1,3,2,1,2,1
50557,RD-0040249,Ballard Latchford,Consumer,Galway,2,3,3,3,2,2
50558,RA-0040250,Mcbride Lawera,Corporate,An Cabhan,3,1,1,3,1,2
50559,WE-0040251,Ray Crowe,Consumer,Wicklow,1,2,2,2,3,1
50560,LE-0040252,Jordan Carlisle,Corporate,Monaghan,2,3,2,3,3,3
50561,LE-0040253,Reynolds Carlisle,Consumer,Carlow,1,3,2,2,1,1
50562,EY-0040254,Robertson Coakley,Consumer,Dublin,1,1,3,1,3,3
50563,NI-0040255,Blanchard Vittorini,Consumer,Swords,2,2,3,2,2,1
50564,IN-0040256,Carson Martin,Consumer,Galway,2,3,1,3,2,3
50565,ON-0040257,Rowe Jackson,Corporate,Cork,3,2,1,3,1,2
50566,EY-0040258,Greene Decherney,Consumer,Castlebar,2,2,3,1,3,3
50567,EY-0040259,Greene Decherney,Consumer,Ennis,3,2,1,1,2,2
50568,IS-0040260,Haynes Goranitis,Consumer,Tullamore,2,2,1,2,1,3
50569,RY-0040261,Randall Murry,Corporate,Kilkenny,1,1,3,2,2,1
50570,AN-0040262,Chen Tillman,Consumer,Dun Dealgan,1,3,3,2,3,2
50571,LT-0040263,Mcgee Holt,Consumer,Blackrock,1,3,2,2,2,3
50572,LE-0040264,Fisher Carlisle,Corporate,Galway,3,1,1,1,2,2
50573,IN-0040265,Ball Hagelstein,Corporate,Monaghan,1,3,2,3,1,3
50574,ON-0040266,Henderson Braxton,Home Office,Carlow,1,2,2,2,1,3
50575,EN-0040267,Molina Nguyen,Home Office,Sligo,2,2,3,3,3,3
50576,EN-0040268,Miller Allen,Consumer,Waterford,2,2,2,2,2,1
50577,ER-0040269,Williamson Dryer,Corporate,Galway,1,1,2,3,3,3
50578,RD-0040270,Dalton Radford,Consumer,Wicklow,3,1,1,3,3,2
50579,EY-0040271,Baldwin Hawley,Consumer,Blackrock,1,2,3,3,3,3
50580,RD-0040272,Hill Ballard,Corporate,Wicklow,2,3,3,2,2,2
50581,MS-0040273,Oneill Williams,Consumer,Dunleary,2,1,1,2,1,2
50582,AN-0040274,Miranda Ryan,Home Office,Galway,3,3,3,2,2,2
50583,EL-0040275,Valdez Heidel,Consumer,Nenagh,1,3,2,1,2,2
50584,NG-0040276,Huff Manning,Consumer,Galway,3,3,2,1,2,1
50585,LL-0040277,Richardson Blackwell,Consumer,Tralee,3,2,1,3,1,1
50586,AN-0040278,Lang Oakman,Corporate,An Cabhan,1,3,2,2,2,1
50587,RD-0040279,Griffith Hazard,Consumer,Ros Comain,1,2,1,2,2,2
50588,UM-0040280,Hood Mitchum,Home Office,Mullingar,1,3,2,1,1,3
50589,RI-0040281,Sawyer Molinari,Consumer,Kilkenny,3,3,1,3,2,3
50590,IN-0040282,Waters Lampkin,Consumer,Galway,3,2,3,1,3,2
50591,CH-0040283,Banks Ducich,Corporate,Blackrock,2,1,3,2,1,2
50592,ES-0040284,Hodges Jones,Consumer,Clonmel,2,3,3,1,3,3
50593,TY-0040285,Decker Satty,Consumer,Cork,1,3,2,1,2,3
50594,UM-0040286,Hood Mitchum,Home Office,Dun Dealgan,3,3,2,3,1,2
50595,LL-0040287,Cole Campbell,Consumer,Dun Dealgan,2,2,1,1,2,3
50596,L--0040288,Parker Bell-,Consumer,Wicklow,3,3,3,1,3,1
50597,ON-0040289,Horne Wilson,Consumer,Clonmel,1,3,2,3,1,3
50598,ON-0040290,James Bolton,Consumer,Clonmel,1,2,3,3,3,1
50599,SA-0040291,Payne Crebassa,Corporate,Lifford,1,2,1,3,2,3
50600,OK-0040292,Walker Ashbrook,Consumer,Lifford,2,3,3,3,2,1
50601,EN-0040293,Ramsey Hansen,Consumer,Tullamore,3,2,2,3,2,2
50602,IR-0040294,Sims Demir,Consumer,Dunleary,1,2,2,1,1,1
50603,LL-0040295,Richardson Blackwell,Consumer,Sligo,1,2,3,1,2,3
50604,LL-0040296,Leblanc Spruell,Consumer,Port Laoise,1,3,1,1,1,3
50605,EN-0040297,Warren Chen,Home Office,Sligo,2,1,1,2,1,2
50606,EZ-0040298,Carr Dominguez,Corporate,Carrick on Shannon,3,1,1,1,2,1
50607,NG-0040299,Shaw Chung,Consumer,Tralee,1,1,2,2,3,1
50608,EE-0040300,Pratt Lee,Corporate,Clonmel,1,1,2,1,3,3
50609,RG-0040301,Marsh Luxemburg,Corporate,An Cabhan,2,3,3,1,2,1
50610,SE-0040302,Acosta Morse,Corporate,Galway,1,1,1,2,1,1
50611,EY-0040303,Carpenter Decherney,Corporate,Limerick,3,2,2,3,1,2
50612,EN-0040304,Sexton Sorensen,Consumer,Dunleary,1,1,2,3,3,3
50613,ST-0040305,Chan West,Home Office,Blackrock,2,1,1,2,1,2
50614,SA-0040306,Payne Crebassa,Corporate,An Cabhan,3,3,2,3,3,1
50615,TZ-0040307,Padilla Kunitz,Home Office,Kilkenny,3,1,1,1,1,1
50616,RT-0040308,Noble Stewart,Consumer,Carlow,1,1,2,3,1,2
50617,LY-0040309,Floyd Kelly,Consumer,Galway,3,1,1,2,3,2
50618,AS-0040310,Tran Matthias,Consumer,Drogheda,3,2,1,3,2,3
50619,RI-0040311,Sawyer Molinari,Consumer,Dunleary,1,3,3,3,2,3
50620,EY-0040312,Weaver Decherney,Consumer,Carlow,3,1,1,2,3,1
50621,SE-0040313,Manning House,Consumer,Tullamore,2,3,3,1,3,3
50622,EZ-0040314,Ryan Dominguez,Corporate,Lifford,1,3,3,1,3,3
50623,YD-0040315,Moran Lloyd,Consumer,Carlow,1,3,2,3,2,3
50624,EY-0040316,Robertson Coakley,Consumer,Monaghan,1,1,1,1,1,3
50625,AN-0040317,Chapman Donovan,Consumer,WexfordLongford,3,3,3,1,1,1
50626,OY-0040318,Norman Joy,Home Office,Ros Comain,1,1,3,2,1,1
50627,AY-0040319,Dickerson Moray,Home Office,Nenagh,3,1,2,2,2,3
50628,LL-0040320,Walls Sumrall,Consumer,Castlebar,1,2,1,3,2,3
50629,ON-0040321,Huffman Nockton,Consumer,Port Laoise,3,1,3,3,2,2
50630,NZ-0040322,Byrd Franz,Consumer,Carrick on Shannon,2,2,3,2,2,3
50631,RT-0040323,Mclean Sievert,Consumer,Tallaght,1,3,2,3,3,2
50632,AN-0040324,Dennis Holloman,Corporate,Castlebar,2,1,1,1,1,1
50633,AN-0040325,Kramer O'Brian,Consumer,Cork,2,2,2,1,2,2
50634,ZO-0040326,Fox D'Ascenzo,Home Office,Cork,3,2,1,3,2,1
50635,KI-0040327,Garner Hirasaki,Consumer,Waterford,1,2,2,1,2,2
50636,AN-0040328,Harding Tran,Corporate,Drogheda,3,2,1,1,3,1
50637,DE-0040329,Watts Gnade,Home Office,Drogheda,3,1,1,1,2,1
50638,NO-0040330,West Cano,Consumer,Dublin,2,3,2,1,2,3
50639,CH-0040331,Johnston Ducich,Consumer,Tallaght,3,1,2,3,3,1
50640,ON-0040332,House Stevenson,Home Office,Port Laoise,2,3,2,1,2,1
50641,AL-0040333,Henson Rozendal,Consumer,Naas,3,3,2,1,3,2
50642,EE-0040334,Norton Magee,Corporate,Sligo,2,1,1,2,1,1
50643,ER-0040335,Nunez Lanier,Corporate,Wicklow,3,2,2,2,2,3
50644,ER-0040336,Blackburn Tyler,Corporate,Dunleary,1,3,1,1,2,1
50645,IN-0040337,Lloyd Martin,Consumer,Swords,2,1,3,2,1,1
50646,GS-0040338,Barber Hastings,Consumer,Drogheda,2,1,2,1,1,3
50647,LD-0040339,Medina Fjeld,Home Office,Kilkenny,3,2,2,3,2,3
50648,TY-0040340,Osborne Kelty,Corporate,Tralee,1,1,2,3,1,3
50649,ER-0040341,Russo Webber,Consumer,Tralee,3,3,3,3,1,2
50650,WN-0040342,Washington Brown,Corporate,Tullamore,2,1,2,3,1,3
50651,DY-0040343,Mccarthy Kennedy,Home Office,Swords,3,2,2,3,1,3
50652,ER-0040344,Church Wener,Corporate,Kilkenny,2,2,1,1,1,2
50653,IN-0040345,Vance Raglin,Consumer,Castlebar,1,1,2,1,1,2
50654,LL-0040346,Booker Russell,Consumer,Galway,2,3,3,3,2,3
50655,ON-0040347,Howell Eason,Consumer,Waterford,2,1,2,1,2,3
50656,IS-0040348,Harrell Preis,Home Office,Tallaght,3,1,2,1,2,2
50657,RE-0040349,Park Macintyre,Consumer,Tullamore,1,2,1,1,2,3
50658,KS-0040350,Cooper Blacks,Home Office,Clonmel,2,2,3,2,2,3
50659,EP-0040351,Dorsey Prichep,Home Office,Kilkenny,3,3,1,1,1,3
50660,MS-0040352,Oneill Williams,Consumer,Galway,1,2,3,3,2,2
50661,LD-0040353,Myers Butterfield,Consumer,Dublin,2,1,1,2,3,2
50662,ZO-0040354,Fox D'Ascenzo,Home Office,Sligo,2,3,1,3,3,2
50663,AN-0040355,Pennington Van,Corporate,Dun Dealgan,2,3,1,3,2,3
50664,ON-0040356,Hall Atkinson,Consumer,Naas,2,1,2,2,2,1
50665,IS-0040357,Gilmore Norris,Home Office,An Cabhan,2,1,2,3,2,2
50666,AN-0040358,Chen Tillman,Consumer,Lifford,2,2,1,3,1,3
50667,ON-0040359,Little Ellison,Home Office,Drogheda,2,2,3,2,2,1
50668,CH-0040360,May Französisch,Consumer,Dunleary,1,3,3,1,3,2
50669,AN-0040361,Rodgers Huffman,Consumer,Swords,3,3,2,3,1,1
50670,TO-0040362,Rush Takahito,Consumer,Tallaght,1,1,3,1,1,2
50671,TT-0040363,Larsen Patt,Consumer,Port Laoise,2,1,3,1,3,2
50672,AS-0040364,Harrington Matthias,Corporate,Dunleary,1,1,3,2,2,1
50673,ER-0040365,Richards Drucker,Corporate,Wicklow,1,2,2,3,3,2
50674,TH-0040366,Carrillo Smith,Home Office,Kilkenny,1,1,3,3,3,2
50675,TS-0040367,Guerra Roberts,Consumer,Castlebar,3,3,2,1,2,2
50676,LD-0040368,Medina Fjeld,Home Office,Galway,1,2,3,1,3,3
50677,AN-0040369,Morales Chapman,Home Office,Naas,1,3,1,1,2,1
50678,TT-0040370,Duran Prescott,Consumer,Lifford,3,3,3,3,3,3
50679,SO-0040371,Mitchell Barroso,Corporate,Dunleary,2,1,2,2,3,2
50680,AB-0040372,Cardenas Yedwab,Home Office,Sligo,3,3,3,1,2,3
50681,LD-0040373,Myers Butterfield,Consumer,Carrick on Shannon,2,1,2,1,1,2
50682,ON-0040374,Howell Eason,Consumer,Carlow,3,3,2,1,3,3
50683,CE-0040375,Kane Wallace,Home Office,Galway,1,3,2,2,3,3
50684,CE-0040376,Hunter Chance,Consumer,Drogheda,3,3,2,1,2,1
50685,EN-0040377,Miller Allen,Consumer,Limerick,2,2,3,3,1,2
50686,ER-0040378,Russo Webber,Consumer,An Cabhan,2,1,1,2,2,3
50687,ON-0040379,Walsh Hamilton,Home Office,Kilkenny,2,3,2,1,1,3
50688,AN-0040380,Boyd Chapman,Consumer,Dun Dealgan,1,1,1,1,1,3
50689,ON-0040381,Perez Barton,Home Office,Port Laoise,2,2,3,2,1,1
50690,ER-0040382,Callahan Ritter,Consumer,Tralee,3,3,2,1,3,2
50691,ER-0040383,Grant Collister,Corporate,Clonmel,1,3,1,2,3,2
50692,AM-0040384,Lucas Gillingham,Home Office,Dublin,1,1,1,3,2,1
50693,AN-0040385,Chen Tillman,Consumer,Galway,2,2,3,2,3,1
50694,CH-0040386,Hardin Roach,Consumer,Tullamore,3,2,1,3,3,3
50695,NO-0040387,Kim Eno,Corporate,Waterford,2,3,2,2,3,2
50696,ES-0040388,Robbins Hughes,Consumer,Carrick on Shannon,1,1,2,2,3,1
50697,EN-0040389,Craig Gjertsen,Consumer,Ennis,3,1,3,2,2,2
50698,DY-0040390,Mccarthy Kennedy,Home Office,Port Laoise,1,1,1,2,1,1
50699,LL-0040391,Booker Russell,Consumer,Clonmel,3,1,2,3,3,3
50700,OX-0040392,Patrick Maddox,Home Office,Dun Dealgan,3,3,1,1,3,1
50701,HT-0040393,William Ulpright,Corporate,Wicklow,3,1,2,3,1,1
50702,RN-0040394,Bentley Zypern,Consumer,WexfordLongford,1,1,3,1,2,1
50703,TY-0040395,Gutierrez Doherty,Home Office,Tralee,3,1,1,3,3,3
50704,OX-0040396,Vargas Fox,Consumer,Galway,3,3,2,3,1,2
50705,OX-0040397,Vargas Fox,Consumer,Monaghan,1,1,1,1,2,2
50706,ON-0040398,Chang Stevenson,Consumer,Clonmel,1,2,1,3,3,2
50707,BE-0040399,French Liebe,Corporate,Trim,1,2,2,1,3,2
50708,CH-0040400,Kerr Toch,Corporate,Ennis,2,2,1,2,3,2
50709,ST-0040401,Chan West,Home Office,Castlebar,3,3,1,2,2,2
50710,LD-0040402,Medina Fjeld,Home Office,Waterford,2,2,3,2,2,1
50711,TZ-0040403,Rodriquez Glantz,Corporate,Port Laoise,2,3,1,1,3,1
50712,EZ-0040404,Newman Gonzalez,Consumer,Ros Comain,1,3,3,1,3,2
50713,RY-0040405,Garrett Farry,Consumer,Clonmel,2,2,3,1,3,3
50714,TO-0040406,Velez Takahito,Consumer,Nenagh,1,1,3,1,1,2
50715,AN-0040407,Hughes Brockman,Consumer,Lifford,1,3,1,1,1,2
50716,ON-0040408,Yates Johnson,Consumer,Carlow,3,2,2,2,2,2
50717,IN-0040409,Cain Mccrossin,Home Office,Sligo,3,2,2,2,2,3
50718,AN-0040410,Blevins Thurman,Consumer,Dunleary,2,2,3,1,3,2
50719,AU-0040411,Jimenez Gastineau,Consumer,Waterford,3,3,2,2,3,1
50720,NO-0040412,Solis Trevino,Corporate,An Cabhan,3,2,1,1,3,3
50721,KY-0040413,Holman Zandusky,Corporate,Waterford,1,2,1,3,3,2
50722,LE-0040414,Reynolds Carlisle,Consumer,Castlebar,1,1,3,2,1,2
50723,CK-0040415,Maynard Selesnick,Corporate,Drogheda,2,3,3,3,1,1
50724,CE-0040416,Evans Bellavance,Home Office,Dun Dealgan,3,2,2,2,2,1
50725,CY-0040417,Simon Lacy,Corporate,Galway,3,3,3,3,3,2
50726,LD-0040418,White Armold,Consumer,Blackrock,2,2,3,3,2,1
50727,LL-0040419,Cochran Mitchell,Corporate,Naas,3,2,2,3,1,1
50728,AN-0040420,Ashley Tran,Consumer,An Cabhan,2,2,2,2,2,1
50729,AN-0040421,Mason Chapman,Consumer,Dublin,1,1,3,2,1,1
50730,LL-0040422,Espinoza Mull,Consumer,Dublin,3,2,3,2,3,1
50731,LY-0040423,Hartman Phonely,Home Office,Trim,2,1,3,3,3,2
50732,TT-0040424,Gates Moffitt,Corporate,Monaghan,2,1,3,3,1,2
50733,EK-0040425,Hamilton Bzostek,Corporate,Monaghan,2,2,3,2,3,3
50734,NA-0040426,Vasquez Dona,Consumer,Waterford,1,3,3,1,2,2
50735,NS-0040427,Palmer Collins,Consumer,Carlow,3,1,3,2,2,1
